"Cluster","Keywords","Count"
"Plot Critics","time-line flaws",1
"Plot Critics","timeline issues",1
"Plot Critics","tiresome story",1
"Plot Critics","title mismatch",1
"Plot Critics","too many characters",1
"Plot Critics","too much going on",1
"Plot Critics","too silly",1
"Plot Critics","topic",1
"Plot Critics","torture",2
"Plot Critics","total nonsense",1
"Plot Critics","transitions",1
"Plot Critics","trash",1
"Plot Critics","trite dialogue",1
"Plot Critics","trite humor",1
"Plot Critics","trivial",1
"Plot Critics","truth",1
"Plot Critics","twist",2
"Plot Critics","twisted messages",1
"Plot Critics","twists",2
"Plot Critics","twists and turns",1
"Plot Critics","twisty tale",1
"Plot Critics","typical",1
"Plot Critics","unacted",1
"Plot Critics","unanswered",1
"Plot Critics","unanswered questions",1
"Plot Critics","unbelievability",1
"Plot Critics","unbelievable",4
"Plot Critics","unbelievable characters",1
"Plot Critics","unbelievable ending",1
"Plot Critics","unbelievable plot",3
"Plot Critics","unchallenging",1
"Plot Critics","unconvincing",2
"Plot Critics","unconvincing acting",1
"Plot Critics","unconvincing characters",1
"Plot Critics","unconvincing mess",1
"Plot Critics","uncreative",1
"Plot Critics","undefined character",1
"Plot Critics","undefined characters",1
"Plot Critics","under-motivated incoherence",1
"Plot Critics","underdeveloped characters",2
"Plot Critics","underwhelming film",1
"Plot Critics","underwritten character",1
"Plot Critics","underwritten film",1
"Plot Critics","undeveloped characters",1
"Plot Critics","undistinguished",1
"Plot Critics","uneven stories",1
"Plot Critics","unevenly developed",1
"Plot Critics","unfunny",8
"Plot Critics","unfunny script",2
"Plot Critics","unimaginative",3
"Plot Critics","uninspired",1
"Plot Critics","uninspiring direction",1
"Plot Critics","uninspiring script",1
"Plot Critics","unintelligible lyrics",1
"Plot Critics","uninteresting",2
"Plot Critics","uninteresting characters",1
"Plot Critics","uninteresting episode",1
"Plot Critics","uninteresting performance",1
"Plot Critics","uninteresting story",1
"Plot Critics","uninvolving",1
"Plot Critics","universality of plot",1
"Plot Critics","unlikable character",1
"Plot Critics","unlikable characters",1
"Plot Critics","unlikable protagonists",1
"Plot Critics","unlikeable characters",2
"Plot Critics","unlikeable heroes",1
"Plot Critics","unlikely car malfunction",1
"Plot Critics","unlikely story",1
"Plot Critics","unlogical",1
"Plot Critics","unmotivated",1
"Plot Critics","unnecessary",1
"Plot Critics","unnecessary sequels",1
"Plot Critics","unoriginal",3
"Plot Critics","unpredictable story",1
"Plot Critics","unreal situations",1
"Plot Critics","unrealistic",3
"Plot Critics","unrealistic characters",2
"Plot Critics","unrealistic plot",2
"Plot Critics","unresolved plot threads",1
"Plot Critics","unsuspensful",1
"Plot Critics","unwatchable",3
"Plot Critics","used badly",1
"Plot Critics","useless film",1
"Plot Critics","utter chod",1
"Plot Critics","virtually no plot",1
"Plot Critics","warning",1
"Plot Critics","waste",2
"Plot Critics","waste of 90mins",1
"Plot Critics","waste of cast",1
"Plot Critics","waste of life",1
"Plot Critics","waste of money",3
"Plot Critics","waste of time",11
"Plot Critics","waste time",1
"Plot Critics","wasted",2
"Plot Critics","wasted opportunities",1
"Plot Critics","wasted talents",1
"Plot Critics","wasted time",1
"Plot Critics","wastes time",1
"Plot Critics","weak",2
"Plot Critics","weak acting",1
"Plot Critics","weak characters",2
"Plot Critics","weak dialog",1
"Plot Critics","weak film",1
"Plot Critics","weak laugh",1
"Plot Critics","weak material",1
"Plot Critics","weak plot",6
"Plot Critics","weak screenplay",1
"Plot Critics","weak script",3
"Plot Critics","weak story",2
"Plot Critics","weak translation",1
"Plot Critics","weird",1
"Plot Critics","weirdos",1
"Plot Critics","well made",2
"Plot Critics","well written",4
"Plot Critics","well-acted",1
"Plot Critics","well-written",1
"Plot Critics","went nowhere",1
"Plot Critics","witless plotting",1
"Plot Critics","witless script",1
"Plot Critics","witty",1
"Plot Critics","worse piece of crap",1
"Plot Critics","worst",2
"Plot Critics","worst acted",1
"Plot Critics","worst acting",2
"Plot Critics","worst film",2
"Plot Critics","worst films",1
"Plot Critics","worst horror movie",1
"Plot Critics","worst movie",7
"Plot Critics","worst piece",1
"Plot Critics","worst songs",1
"Plot Critics","worst written",1
"Plot Critics","wretched excess",1
"Plot Critics","wretched excuse for a plot",1
"Plot Critics","writing",7
"Plot Critics","writing quality",189
"Plot Critics","zombies",1
"Realism Seekers","American history",1
"Realism Seekers","British colloquialisms",1
"Realism Seekers","Lancashire life",1
"Realism Seekers","Milanese philosophy",1
"Realism Seekers","Serbian mentality",1
"Realism Seekers","Vietnam war",1
"Realism Seekers","absence of superfluous dialogue",1
"Realism Seekers","absurd essence",1
"Realism Seekers","accessible",1
"Realism Seekers","accurate depiction",1
"Realism Seekers","accurate portrayal",1
"Realism Seekers","acting abilities",1
"Realism Seekers","acting driven",1
"Realism Seekers","actual locations",1
"Realism Seekers","adoptee",1
"Realism Seekers","aesthetic experience",1
"Realism Seekers","aesthetic quality",1
"Realism Seekers","aesthetic subtleties",1
"Realism Seekers","ambiguous intentions",1
"Realism Seekers","anemic titles",1
"Realism Seekers","animals",1
"Realism Seekers","art",2
"Realism Seekers","artificial",1
"Realism Seekers","atmosphere",3
"Realism Seekers","authentic",40
"Realism Seekers","authentic connections",1
"Realism Seekers","authentic emotion",145
"Realism Seekers","authentic performance",1
"Realism Seekers","authentic portray",1
"Realism Seekers","authentic portrayal",1
"Realism Seekers","authenticity",5
"Realism Seekers","bad accents",1
"Realism Seekers","bad execution",1
"Realism Seekers","beautiful",3
"Realism Seekers","beautifully filmed",1
"Realism Seekers","beautifully presented",1
"Realism Seekers","beautifully realistic",1
"Realism Seekers","beauty",3
"Realism Seekers","behind-the-scenes",1
"Realism Seekers","believable",11
"Realism Seekers","believable characters",1
"Realism Seekers","believable stories",36
"Realism Seekers","believable story",1
"Realism Seekers","believe",1
"Realism Seekers","best adaptation",1
"Realism Seekers","best performances",1
"Realism Seekers","better portrayed",1
"Realism Seekers","biographic",1
"Realism Seekers","bittersweet ending",1
"Realism Seekers","bleak look",1
"Realism Seekers","bore",1
"Realism Seekers","bored",1
"Realism Seekers","breathtaking visuals",1
"Realism Seekers","brilliant",2
"Realism Seekers","brilliant cinematography",1
"Realism Seekers","brutal",3
"Realism Seekers","brutally depressing",1
"Realism Seekers","brutally honest",1
"Realism Seekers","captures the feel",1
"Realism Seekers","celebrate",1
"Realism Seekers","cerebral",1
"Realism Seekers","character",1
"Realism Seekers","character analysis",1
"Realism Seekers","character depth",2
"Realism Seekers","character development",2
"Realism Seekers","character driven",1
"Realism Seekers","character focus",1
"Realism Seekers","character growth",1
"Realism Seekers","character portrayal",2
"Realism Seekers","character relationships",1
"Realism Seekers","character study",4
"Realism Seekers","characters",2
"Realism Seekers","characters' clarity",1
"Realism Seekers","cinematographic work",1
"Realism Seekers","clarity",1
"Realism Seekers","clarity and insight",1
"Realism Seekers","claustrophobic",1
"Realism Seekers","claustrophobic depiction",1
"Realism Seekers","close to the book",1
"Realism Seekers","comical",1
"Realism Seekers","common emotions",1
"Realism Seekers","community",1
"Realism Seekers","compelling",1
"Realism Seekers","compelling story",1
"Realism Seekers","complete character",1
"Realism Seekers","complex",1
"Realism Seekers","complex character",2
"Realism Seekers","complex characters",1
"Realism Seekers","complex relationships",1
"Realism Seekers","complexity",2
"Realism Seekers","conflict",1
"Realism Seekers","connect",1
"Realism Seekers","connection",1
"Realism Seekers","contemplate",1
"Realism Seekers","contempt",1
"Realism Seekers","contrived",1
"Realism Seekers","convincing portrayal",1
"Realism Seekers","courage",1
"Realism Seekers","credible",2
"Realism Seekers","creepy",1
"Realism Seekers","cruel reality",1
"Realism Seekers","cultural glimpse",1
"Realism Seekers","cultural influence",1
"Realism Seekers","cultural portrayal",1
"Realism Seekers","cultural struggles",1
"Realism Seekers","culturally",1
"Realism Seekers","damning portrait",1
"Realism Seekers","dark past",1
"Realism Seekers","dark roads",1
"Realism Seekers","dark tone",1
"Realism Seekers","dark tragedies",1
"Realism Seekers","darkest fears",1
"Realism Seekers","deceit",1
"Realism Seekers","deep",1
"Realism Seekers","deep connection",1
"Realism Seekers","deep story",1
"Realism Seekers","deep storyline",1
"Realism Seekers","deep understanding",1
"Realism Seekers","deeply moving",1
"Realism Seekers","deliberate pace",1
"Realism Seekers","delicate",1
"Realism Seekers","delicate cinematography",1
"Realism Seekers","deluded",1
"Realism Seekers","depressing",1
"Realism Seekers","depressing future",1
"Realism Seekers","depth",3
"Realism Seekers","different people",1
"Realism Seekers","difficult subject matter",1
"Realism Seekers","disappointing",1
"Realism Seekers","discrimination",1
"Realism Seekers","disturbed",1
"Realism Seekers","disturbing",3
"Realism Seekers","disturbing depictions",1
"Realism Seekers","diversity",1
"Realism Seekers","documentaries",2
"Realism Seekers","documentary",15
"Realism Seekers","doomed to die",1
"Realism Seekers","drama",1
"Realism Seekers","drug history",1
"Realism Seekers","dualities",1
"Realism Seekers","dynamic film",1
"Realism Seekers","effective drama",1
"Realism Seekers","effects of war",1
"Realism Seekers","elegant",1
"Realism Seekers","emotion",1
"Realism Seekers","emotional",6
"Realism Seekers","emotional drama",1
"Realism Seekers","emotional effects",1
"Realism Seekers","emotional impact",1
"Realism Seekers","emotional turmoil",1
"Realism Seekers","emotionally affecting",1
"Realism Seekers","emotionally attached",1
"Realism Seekers","emotionally involving",1
"Realism Seekers","emotions",1
"Realism Seekers","empathize",1
"Realism Seekers","empathy",1
"Realism Seekers","engaging",1
"Realism Seekers","engrossing",1
"Realism Seekers","engrossing excursion",1
"Realism Seekers","enjoyable",1
"Realism Seekers","everyday madness",1
"Realism Seekers","everyday society",1
"Realism Seekers","everyday themes",1
"Realism Seekers","evocative",1
"Realism Seekers","evoking early 19th century",1
"Realism Seekers","excellent",1
"Realism Seekers","excellent acting",1
"Realism Seekers","excellent actors",1
"Realism Seekers","excellent adaptation",2
"Realism Seekers","excellent direction",1
"Realism Seekers","excellent ensemble cast",1
"Realism Seekers","excellent performances",1
"Realism Seekers","excellent players",1
"Realism Seekers","excellent script",1
"Realism Seekers","execution",1
"Realism Seekers","exploration",1
"Realism Seekers","facts",1
"Realism Seekers","faithful adaptation",1
"Realism Seekers","faithfully rendered",1
"Realism Seekers","fake",1
"Realism Seekers","familiar",1
"Realism Seekers","family",1
"Realism Seekers","family memories",1
"Realism Seekers","family ties",1
"Realism Seekers","family viewing",1
"Realism Seekers","family-friendly",1
"Realism Seekers","fantastic writing",1
"Realism Seekers","fascinating",1
"Realism Seekers","fear and desperation",1
"Realism Seekers","feel every emotion",1
"Realism Seekers","feelings",1
"Realism Seekers","feminist storyline",1
"Realism Seekers","feminist-type issues",1
"Realism Seekers","fine writing",1
"Realism Seekers","flawed Welles",1
"Realism Seekers","flawless",1
"Realism Seekers","flawless filming",1
"Realism Seekers","fond memories",1
"Realism Seekers","forced",1
"Realism Seekers","formation of personalities",1
"Realism Seekers","frailty",1
"Realism Seekers","friendship",1
"Realism Seekers","frustrations",1
"Realism Seekers","gaping holes",1
"Realism Seekers","gentle tale",1
"Realism Seekers","genuine",1
"Realism Seekers","genuine humanity",1
"Realism Seekers","genuine possibilities",1
"Realism Seekers","genuineness",1
"Realism Seekers","good acting",1
"Realism Seekers","good movie",1
"Realism Seekers","government oppression",1
"Realism Seekers","grand",1
"Realism Seekers","great acting",2
"Realism Seekers","great actor",1
"Realism Seekers","great performance",1
"Realism Seekers","great script",1
"Realism Seekers","gritty",3
"Realism Seekers","hackneyed situations",1
"Realism Seekers","hard times",1
"Realism Seekers","harsh truth",1
"Realism Seekers","haunting",1
"Realism Seekers","heart warming",1
"Realism Seekers","heartbreaking",1
"Realism Seekers","heartfelt",1
"Realism Seekers","heartwarming themes",1
"Realism Seekers","historic",1
"Realism Seekers","historical",1
"Realism Seekers","historical accuracy",2
"Realism Seekers","historical context",2
"Realism Seekers","historical correctness",1
"Realism Seekers","historical drama",1
"Realism Seekers","historical fact",1
"Realism Seekers","historical film",1
"Realism Seekers","historical insight",1
"Realism Seekers","historical significance",1
"Realism Seekers","historically",1
"Realism Seekers","history",4
"Realism Seekers","honest",2
"Realism Seekers","honest look",1
"Realism Seekers","honest portrait",1
"Realism Seekers","honourable adaptations",1
"Realism Seekers","hope",1
"Realism Seekers","horror",1
"Realism Seekers","human",1
"Realism Seekers","human beings",2
"Realism Seekers","human characters",1
"Realism Seekers","human dignity",1
"Realism Seekers","human drama",1
"Realism Seekers","human emotions",1
"Realism Seekers","human encounters",1
"Realism Seekers","human face",1
"Realism Seekers","human imagination",1
"Realism Seekers","human nature",2
"Realism Seekers","human perception",1
"Realism Seekers","human relations",2
"Realism Seekers","human sacrifice",1
"Realism Seekers","human spirit",2
"Realism Seekers","human tragedies",1
"Realism Seekers","humane story",1
"Realism Seekers","humanity",5
"Realism Seekers","idealized",1
"Realism Seekers","identity",1
"Realism Seekers","imaginative thinker",1
"Realism Seekers","immersed",1
"Realism Seekers","immersive",1
"Realism Seekers","improbable story",1
"Realism Seekers","industrial landscape",1
"Realism Seekers","inner turmoil",1
"Realism Seekers","innovative",2
"Realism Seekers","insider archival footage",1
"Realism Seekers","insight",1
"Realism Seekers","inspiring",1
"Realism Seekers","intelligence",1
"Realism Seekers","intelligent",2
"Realism Seekers","intelligently crafted",1
"Realism Seekers","intense and harrowing",1
"Realism Seekers","intense look",1
"Realism Seekers","internal conflicts",1
"Realism Seekers","intimate",1
"Realism Seekers","intricacies",1
"Realism Seekers","justice system",1
"Realism Seekers","landscape photography",1
"Realism Seekers","learning",1
"Realism Seekers","less violent",1
"Realism Seekers","life lessons",1
"Realism Seekers","life purpose",1
"Realism Seekers","life values",1
"Realism Seekers","loathing",1
"Realism Seekers","local customs",1
"Realism Seekers","local history",1
"Realism Seekers","loneliness",3
"Realism Seekers","low-budget",1
"Realism Seekers","luminous cinematography",1
"Realism Seekers","madness",1
"Realism Seekers","manipulations",1
"Realism Seekers","masculinity",1
"Realism Seekers","masterpiece",2
"Realism Seekers","mature",1
"Realism Seekers","mature topics",1
"Realism Seekers","meaning",1
"Realism Seekers","media manipulation",1
"Realism Seekers","memorable performance",1
"Realism Seekers","metaphor",1
"Realism Seekers","metaphysical possibilities",1
"Realism Seekers","midlife crisis",1
"Realism Seekers","military realism",1
"Realism Seekers","moody",1
"Realism Seekers","moody performance",1
"Realism Seekers","moral dilemma",1
"Realism Seekers","morbid",1
"Realism Seekers","moving",1
"Realism Seekers","moving music",1
"Realism Seekers","natural",3
"Realism Seekers","natural dialog",1
"Realism Seekers","natural flair",1
"Realism Seekers","natural way",1
"Realism Seekers","naturalism",1
"Realism Seekers","nature",1
"Realism Seekers","neo-realist",1
"Realism Seekers","no easy answers",1
"Realism Seekers","no spoken dialogue",1
"Realism Seekers","non-actors",1
"Realism Seekers","non-stereotypical",1
"Realism Seekers","nostalgia",1
"Realism Seekers","nostalgic",1
"Realism Seekers","not about big explosions",1
"Realism Seekers","not black and white",1
"Realism Seekers","not funny",1
"Realism Seekers","not overstated",1
"Realism Seekers","not real",1
"Realism Seekers","open mind",1
"Realism Seekers","original",2
"Realism Seekers","originality",1
"Realism Seekers","outstanding performance",1
"Realism Seekers","over the top",1
"Realism Seekers","past incidents",1
"Realism Seekers","people don't act",1
"Realism Seekers","perfection",1
"Realism Seekers","performances",1
"Realism Seekers","permanent impression",1
"Realism Seekers","personal",3
"Realism Seekers","personal connection",1
"Realism Seekers","personal demons",1
"Realism Seekers","personal morals",1
"Realism Seekers","personal story",1
"Realism Seekers","perspective",1
"Realism Seekers","philosophies",1
"Realism Seekers","philosophy",1
"Realism Seekers","poetic",1
"Realism Seekers","poetic art",1
"Realism Seekers","polished",1
"Realism Seekers","political dynamics",1
"Realism Seekers","political themes",1
"Realism Seekers","portrayal",1
"Realism Seekers","portrayal of teenagers",1
"Realism Seekers","power of love",1
"Realism Seekers","powerful",1
"Realism Seekers","powerful experience",1
"Realism Seekers","powerful message",1
"Realism Seekers","precise mood",1
"Realism Seekers","predictable plot",1
"Realism Seekers","predictable resolution",1
"Realism Seekers","profound desire",1
"Realism Seekers","propaganda",1
"Realism Seekers","provocative",1
"Realism Seekers","psychological depth",1
"Realism Seekers","psychology",1
"Realism Seekers","quality artists",1
"Realism Seekers","quirky",1
"Realism Seekers","raw performance",1
"Realism Seekers","real",6
"Realism Seekers","real English setting",1
"Realism Seekers","real Native Americans",1
"Realism Seekers","real and imperfect",1
"Realism Seekers","real characters",2
"Realism Seekers","real chemistry",1
"Realism Seekers","real documentation",1
"Realism Seekers","real events",2
"Realism Seekers","real every day life",1
"Realism Seekers","real experiences",1
"Realism Seekers","real facts",1
"Realism Seekers","real feeling",1
"Realism Seekers","real life",4
"Realism Seekers","real life characters",1
"Realism Seekers","real pace",1
"Realism Seekers","real people",2
"Realism Seekers","real side",1
"Realism Seekers","real story",1
"Realism Seekers","real thriller",1
"Realism Seekers","real-life",1
"Realism Seekers","real-life drama",1
"Realism Seekers","realism",8
"Realism Seekers","realistic",15
"Realism Seekers","realistic portrayal",2
"Realism Seekers","realistic scenarios",1
"Realism Seekers","realistic sequences",1
"Realism Seekers","realistic setting",1
"Realism Seekers","realistic training",1
"Realism Seekers","realistically portrayed",1
"Realism Seekers","reality",2
"Realism Seekers","reality based",1
"Realism Seekers","reality based satire",1
"Realism Seekers","redemption",1
"Realism Seekers","refined",1
"Realism Seekers","reflect",1
"Realism Seekers","reflective",1
"Realism Seekers","relate to personalities",1
"Realism Seekers","relationships",3
"Realism Seekers","respect",1
"Realism Seekers","restriction of freedoms",1
"Realism Seekers","revenge justified",1
"Realism Seekers","richly detailed story",1
"Realism Seekers","rural depravity",1
"Realism Seekers","sacrifices",1
"Realism Seekers","save our planet",1
"Realism Seekers","scary",1
"Realism Seekers","screwed-up libidos",1
"Realism Seekers","script is excellent",1
"Realism Seekers","scrupulously fair",1
"Realism Seekers","searching for mother",1
"Realism Seekers","self-reflection",1
"Realism Seekers","self-sacrificing heroism",1
"Realism Seekers","seminal work",1
"Realism Seekers","sense of honesty",1
"Realism Seekers","sensitive",1
"Realism Seekers","sensitive performance",1
"Realism Seekers","sensitively played",1
"Realism Seekers","serious study",1
"Realism Seekers","serious work",1
"Realism Seekers","seriousness",1
"Realism Seekers","sharp dialogue",1
"Realism Seekers","shocking expulsion",1
"Realism Seekers","silent film",1
"Realism Seekers","simple basic premise",1
"Realism Seekers","simple story",1
"Realism Seekers","sincerity",1
"Realism Seekers","slice of life",1
"Realism Seekers","slice-of-urban-life",1
"Realism Seekers","slow-burning romance",1
"Realism Seekers","social anxiety",1
"Realism Seekers","social commentary",2
"Realism Seekers","social critique",1
"Realism Seekers","social justice",1
"Realism Seekers","social message",1
"Realism Seekers","social outcasts",1
"Realism Seekers","social realism",1
"Realism Seekers","societal issues",1
"Realism Seekers","society",1
"Realism Seekers","socio-political allegory",1
"Realism Seekers","solid storyline",1
"Realism Seekers","sophisticated",1
"Realism Seekers","spell-binding",1
"Realism Seekers","spirit of adventure",1
"Realism Seekers","spiritual message",1
"Realism Seekers","standout performances",1
"Realism Seekers","stoicism",1
"Realism Seekers","storytelling",2
"Realism Seekers","strange undertones",1
"Realism Seekers","strong character",1
"Realism Seekers","strong message",1
"Realism Seekers","strong performances",1
"Realism Seekers","stunningly beautiful imagery",1
"Realism Seekers","style",1
"Realism Seekers","subjective",1
"Realism Seekers","substance",2
"Realism Seekers","substantive film",1
"Realism Seekers","subtle",1
"Realism Seekers","super-realism",1
"Realism Seekers","superb",1
"Realism Seekers","superb piece of drama",1
"Realism Seekers","support system",1
"Realism Seekers","surreal",1
"Realism Seekers","survival tale",1
"Realism Seekers","suspend disbelief",1
"Realism Seekers","suspense",3
"Realism Seekers","suspenseful story",1
"Realism Seekers","suspension of disbelief",1
"Realism Seekers","symbolic",1
"Realism Seekers","symbolic meanings",1
"Realism Seekers","taboo",1
"Realism Seekers","tender",1
"Realism Seekers","tenderness",1
"Realism Seekers","thinking",1
"Realism Seekers","thought provoking",2
"Realism Seekers","thought-provoking",2
"Realism Seekers","thoughtful",1
"Realism Seekers","thoughtful analysis",1
"Realism Seekers","thoughtful dialog",1
"Realism Seekers","thoughtfully handled",1
"Realism Seekers","timeless",1
"Realism Seekers","timeless value",1
"Realism Seekers","timely",1
"Realism Seekers","touch",1
"Realism Seekers","touching script",1
"Realism Seekers","tragedy",1
"Realism Seekers","tragic story",1
"Realism Seekers","tribute",1
"Realism Seekers","true",1
"Realism Seekers","true events",1
"Realism Seekers","true horror",1
"Realism Seekers","true story",7
"Realism Seekers","true to Shakespeare",1
"Realism Seekers","true view",1
"Realism Seekers","true-to-life flow",1
"Realism Seekers","trust",1
"Realism Seekers","truth",2
"Realism Seekers","uncompromising story lines",1
"Realism Seekers","undercurrent of sadness",1
"Realism Seekers","underrated film",1
"Realism Seekers","understated",1
"Realism Seekers","understated performance",1
"Realism Seekers","unique",1
"Realism Seekers","unique story",1
"Realism Seekers","unpleasant characters",1
"Realism Seekers","unreal",1
"Realism Seekers","unrealistic",1
"Realism Seekers","uplifting",1
"Realism Seekers","urban chaos",1
"Realism Seekers","valuable piece",1
"Realism Seekers","versatile",1
"Realism Seekers","very human characters",1
"Realism Seekers","vintage view",1
"Realism Seekers","violent rock and roll society",1
"Realism Seekers","visual landscape",1
"Realism Seekers","visuals",1
"Realism Seekers","war film",1
"Realism Seekers","warmth",2
"Realism Seekers","wartime movie",1
"Realism Seekers","warts-and-all portrait",1
"Realism Seekers","way of thinking",1
"Realism Seekers","well crafted",2
"Realism Seekers","well done",1
"Realism Seekers","well done story",1
"Realism Seekers","well drawn-out characters",1
"Realism Seekers","well put together",1
"Realism Seekers","well written",1
"Realism Seekers","well-told",1
"Realism Seekers","well-written",1
"Realism Seekers","wildlife footage",1
"Realism Seekers","wisdom",1
"Realism Seekers","wonder",1
"Realism Seekers","wrong portrayal",1
